fips,state_abbr,county_name,park_access_pct,life_expectancy,inactivity_chk,smoking_chk,year
29153,MO,Ozark County,40.0,74.359903673,33.900000000000006,,2024
29155,MO,Pemiscot County,43.6,67.400107363,36.7,,2024
29157,MO,Perry County,37.3,76.779724666,27.3,,2024
29159,MO,Pettis County,42.0,75.517136395,30.099999999999998,,2024
29161,MO,Phelps County,40.0,73.896075073,27.3,,2024
29163,MO,Pike County,42.4,76.455002638,29.599999999999998,,2024
29165,MO,Platte County,36.5,79.572641825,20.599999999999998,,2024
29167,MO,Polk County,38.7,74.658921597,28.499999999999996,,2024
29169,MO,Pulaski County,40.699999999999996,74.227146355,27.3,,2024
29171,MO,Putnam County,38.1,73.953767421,26.0,,2024
29173,MO,Ralls County,39.0,75.454236874,26.700000000000003,,2024
29175,MO,Randolph County,42.199999999999996,73.807453325,29.5,,2024
29177,MO,Ray County,36.5,74.519737903,27.500000000000004,,2024
29179,MO,Reynolds County,39.6,73.741005028,30.8,,2024
29181,MO,Ripley County,44.4,70.018318212,33.4,,2024
29183,MO,St. Charles County,37.0,79.290558864,20.8,,2024
29185,MO,St. Clair County,38.7,75.996928691,28.799999999999997,,2024
29186,MO,Ste. Genevieve County,39.5,77.723810938,26.1,,2024
29187,MO,St. Francois County,42.1,72.592473822,30.7,,2024
29189,MO,St. Louis County,34.1,76.777126852,21.9,,2024
29195,MO,Saline County,37.1,75.473365213,27.3,,2024
29197,MO,Schuyler County,42.4,75.58560416,28.4,,2024
29199,MO,Scotland County,39.300000000000004,76.657006455,29.5,,2024
29201,MO,Scott County,35.9,73.265168371,30.2,,2024
29203,MO,Shannon County,42.0,71.859075263,30.599999999999998,,2024
29205,MO,Shelby County,39.5,76.786159125,29.599999999999998,,2024
29207,MO,Stoddard County,41.099999999999994,74.532669989,33.4,,2024
29209,MO,Stone County,41.199999999999996,75.664387549,27.200000000000003,,2024
29211,MO,Sullivan County,44.1,74.419849493,32.5,,2024
29213,MO,Taney County,37.0,75.68403074,27.3,,2024
29215,MO,Texas County,42.8,73.735621835,31.4,,2024
29217,MO,Vernon County,37.2,74.382355917,29.299999999999997,,2024
29219,MO,Warren County,41.099999999999994,76.887977951,27.1,,2024
29221,MO,Washington County,43.1,71.011828982,32.1,,2024
29223,MO,Wayne County,41.0,73.571311108,32.2,,2024
29225,MO,Webster County,36.7,75.372851117,28.000000000000004,,2024
29227,MO,Worth County,43.2,80.682277072,28.499999999999996,,2024
29229,MO,Wright County,42.3,73.679891625,32.9,,2024
29510,MO,St. Louis city,36.5,72.374888967,26.6,,2024
30001,MT,Beaverhead County,33.800000000000004,80.603466965,23.200000000000003,,2024
30003,MT,Big Horn County,39.5,65.047665368,29.2,,2024
30005,MT,Blaine County,39.4,68.472899835,27.3,,2024
30007,MT,Broadwater County,33.1,80.288746913,22.6,,2024
30009,MT,Carbon County,31.2,81.263106987,20.7,,2024
30011,MT,Carter County,34.4,77.145336717,24.2,,2024
30013,MT,Cascade County,35.6,76.165821528,24.6,,2024
30015,MT,Chouteau County,33.6,77.695022447,25.0,,2024
30017,MT,Custer County,34.300000000000004,75.820034066,22.3,,2024
30019,MT,Daniels County,33.5,82.931583756,23.0,,2024
30021,MT,Dawson County,34.8,76.194968704,23.3,,2024
30023,MT,Deer Lodge County,36.4,74.937213022,27.0,,2024
30025,MT,Fallon County,33.0,77.789027153,21.3,,2024
30027,MT,Fergus County,32.0,77.145336717,21.9,,2024
30029,MT,Flathead County,31.6,77.682092401,18.6,,2024
30031,MT,Gallatin County,24.2,82.034862241,14.6,,2024
30033,MT,Garfield County,32.7,77.145336717,23.0,,2024
30035,MT,Glacier County,45.1,68.860640047,30.8,,2024
30037,MT,Golden Valley County,35.199999999999996,77.145336717,24.8,,2024
30039,MT,Granite County,33.4,83.227874896,23.200000000000003,,2024
30041,MT,Hill County,33.800000000000004,74.044887266,23.799999999999997,,2024
30043,MT,Jefferson County,29.599999999999998,75.857396181,18.9,,2024
30045,MT,Judith Basin County,33.2,80.829782016,22.3,,2024
30047,MT,Lake County,34.699999999999996,76.144983874,23.200000000000003,,2024
30049,MT,Lewis and Clark County,30.5,78.383150863,19.2,,2024
30051,MT,Liberty County,37.5,89.370615626,28.299999999999997,,2024
30053,MT,Lincoln County,33.2,77.034566505,26.400000000000002,,2024
30055,MT,McCone County,33.300000000000004,81.018173926,21.6,,2024
30057,MT,Madison County,30.8,80.49065812,19.8,,2024
30059,MT,Meagher County,33.0,83.305922356,21.7,,2024
30061,MT,Mineral County,37.2,76.439449815,23.400000000000002,,2024
30063,MT,Missoula County,31.5,78.896956804,17.2,,2024
30065,MT,Musselshell County,33.900000000000006,75.826013225,24.9,,2024
30067,MT,Park County,27.900000000000002,78.610855715,21.4,,2024
30069,MT,Petroleum County,33.2,77.145336717,22.0,,2024
30071,MT,Phillips County,37.5,74.914085972,23.3,,2024
30073,MT,Pondera County,37.3,78.193752129,24.7,,2024
30075,MT,Powder River County,33.300000000000004,78.402172832,22.6,,2024
30077,MT,Powell County,35.699999999999996,76.45198228,25.4,,2024
30079,MT,Prairie County,35.5,77.145336717,27.500000000000004,,2024
30081,MT,Ravalli County,30.3,78.576658815,21.2,,2024
30083,MT,Richland County,35.199999999999996,76.816592371,23.3,,2024
30085,MT,Roosevelt County,40.699999999999996,61.173394519,29.9,,2024
30087,MT,Rosebud County,36.4,67.632999908,25.5,,2024
30089,MT,Sanders County,32.1,75.462545233,26.5,,2024
30091,MT,Sheridan County,32.800000000000004,77.275957589,23.200000000000003,,2024
30093,MT,Silver Bow County,32.2,74.808160373,23.599999999999998,,2024
30095,MT,Stillwater County,33.0,78.137089216,20.9,,2024
30097,MT,Sweet Grass County,33.5,82.581956698,21.3,,2024
30099,MT,Teton County,32.300000000000004,76.253816942,23.9,,2024
30101,MT,Toole County,31.900000000000002,77.207965981,23.9,,2024
30103,MT,Treasure County,34.4,77.145336717,23.799999999999997,,2024
30105,MT,Valley County,36.5,77.078471791,25.0,,2024
30107,MT,Wheatland County,37.1,74.219257639,26.3,,2024
30109,MT,Wibaux County,33.0,77.145336717,22.900000000000002,,2024
30111,MT,Yellowstone County,32.7,76.325502965,20.4,,2024
31001,NE,Adams County,37.6,77.550647043,27.800000000000004,,2024
31003,NE,Antelope County,36.4,81.447917724,25.1,,2024
31005,NE,Arthur County,38.9,78.0431672105,25.5,,2024
31007,NE,Banner County,37.3,78.0431672105,22.8,,2024
31009,NE,Blaine County,37.2,78.0431672105,25.4,,2024
31011,NE,Boone County,42.1,80.091990007,25.4,,2024
31013,NE,Box Butte County,43.0,76.358130642,28.4,,2024
31015,NE,Boyd County,37.1,75.374896021,26.900000000000002,,2024
31017,NE,Brown County,39.7,78.006428366,26.6,,2024
31019,NE,Buffalo County,39.800000000000004,79.950316776,23.5,,2024
31021,NE,Burt County,40.0,76.560917151,26.8,,2024
31023,NE,Butler County,40.5,78.298729371,25.0,,2024
31025,NE,Cass County,39.1,78.367113446,22.8,,2024
31027,NE,Cedar County,37.7,81.147073783,24.4,,2024
31029,NE,Chase County,36.4,78.241635304,27.6,,2024
31031,NE,Cherry County,37.7,76.662623443,25.900000000000002,,2024
31033,NE,Cheyenne County,39.1,75.37827148,26.5,,2024
31035,NE,Clay County,42.0,77.495875103,26.3,,2024
31037,NE,Colfax County,42.6,81.361174013,31.5,,2024
31039,NE,Cuming County,38.7,79.068024578,26.400000000000002,,2024
31041,NE,Custer County,37.7,79.224687812,25.2,,2024
31043,NE,Dakota County,40.400000000000006,77.544933195,30.2,,2024
31045,NE,Dawes County,40.300000000000004,77.102537048,24.7,,2024
31047,NE,Dawson County,43.4,77.452932487,29.7,,2024
31049,NE,Deuel County,39.800000000000004,77.774643761,26.8,,2024
31051,NE,Dixon County,38.800000000000004,79.6975025,27.6,,2024
31053,NE,Dodge County,43.5,76.042642672,27.6,,2024
31055,NE,Douglas County,35.199999999999996,78.079906055,23.1,,2024
31057,NE,Dundy County,40.300000000000004,78.0431672105,26.700000000000003,,2024
31059,NE,Fillmore County,37.7,79.06925007,24.0,,2024
31061,NE,Franklin County,43.8,73.30477651,30.4,,2024
31063,NE,Frontier County,38.0,81.916953686,24.2,,2024
31065,NE,Furnas County,41.199999999999996,76.049184845,27.0,,2024
31067,NE,Gage County,41.3,76.154028513,25.900000000000002,,2024
31069,NE,Garden County,42.199999999999996,74.011607871,27.6,,2024
31071,NE,Garfield County,35.3,78.578210613,21.8,,2024
31073,NE,Gosper County,39.6,75.781601195,22.6,,2024
31075,NE,Grant County,38.800000000000004,78.0431672105,24.7,,2024
31077,NE,Greeley County,36.3,80.005221817,26.3,,2024
31079,NE,Hall County,41.0,77.214093211,31.0,,2024
31081,NE,Hamilton County,40.8,80.207341958,22.7,,2024
31083,NE,Harlan County,36.1,78.726860148,22.900000000000002,,2024
31085,NE,Hayes County,37.5,78.0431672105,26.8,,2024
31087,NE,Hitchcock County,43.6,75.056122122,25.8,,2024
31089,NE,Holt County,38.9,79.34360687,25.2,,2024
31091,NE,Hooker County,35.5,78.0431672105,23.400000000000002,,2024
31093,NE,Howard County,37.4,76.784144474,26.0,,2024
31095,NE,Jefferson County,40.699999999999996,76.333199975,26.900000000000002,,2024
31097,NE,Johnson County,39.300000000000004,77.55802525,26.5,,2024
31099,NE,Kearney County,36.1,80.107374633,24.5,,2024
31101,NE,Keith County,34.300000000000004,77.474030305,25.4,,2024
31103,NE,Keya Paha County,39.7,78.0431672105,28.599999999999998,,2024
31105,NE,Kimball County,41.3,74.416355946,31.5,,2024
31107,NE,Knox County,39.7,79.007935941,26.400000000000002,,2024
31109,NE,Lancaster County,33.900000000000006,79.579699351,20.1,,2024
31111,NE,Lincoln County,39.5,76.084329949,25.4,,2024
31113,NE,Logan County,38.1,78.0431672105,23.799999999999997,,2024
31115,NE,Loup County,38.5,78.0431672105,25.8,,2024
31117,NE,McPherson County,40.699999999999996,78.0431672105,25.1,,2024
31119,NE,Madison County,36.7,78.606615218,27.1,,2024
31121,NE,Merrick County,44.1,77.601832763,26.3,,2024
31123,NE,Morrill County,39.300000000000004,76.059712508,26.5,,2024
31125,NE,Nance County,39.800000000000004,75.536377495,25.8,,2024
31127,NE,Nemaha County,42.1,75.865606765,27.3,,2024
31129,NE,Nuckolls County,37.9,77.244404127,25.0,,2024
31131,NE,Otoe County,38.800000000000004,79.175928328,26.200000000000003,,2024
31133,NE,Pawnee County,37.5,76.246900563,28.7,,2024
31135,NE,Perkins County,41.6,78.646647758,25.7,,2024
31137,NE,Phelps County,41.6,78.104961553,24.0,,2024
31139,NE,Pierce County,35.5,81.021042514,25.1,,2024
31141,NE,Platte County,36.0,79.436510556,25.8,,2024
31143,NE,Polk County,37.6,78.614782258,24.5,,2024
31145,NE,Red Willow County,37.3,76.358244279,24.6,,2024
31147,NE,Richardson County,43.0,77.846227579,28.299999999999997,,2024
31149,NE,Rock County,38.5,78.0431672105,25.2,,2024
31151,NE,Saline County,44.0,78.649236709,29.4,,2024
31153,NE,Sarpy County,36.9,80.243099109,21.7,,2024
31155,NE,Saunders County,35.099999999999994,78.518209347,22.3,,2024
31157,NE,Scotts Bluff County,40.1,74.629190696,27.800000000000004,,2024
31159,NE,Seward County,36.199999999999996,79.581393778,21.4,,2024
31161,NE,Sheridan County,44.1,77.395216206,28.599999999999998,,2024
31163,NE,Sherman County,41.099999999999994,79.234462428,25.3,,2024
31165,NE,Sioux County,38.3,78.0431672105,25.8,,2024
31167,NE,Stanton County,42.0,80.396194342,24.7,,2024
31169,NE,Thayer County,38.5,77.773254912,24.9,,2024
31171,NE,Thomas County,37.2,78.0431672105,22.900000000000002,,2024
31173,NE,Thurston County,49.2,64.220479236,30.599999999999998,,2024
31175,NE,Valley County,35.6,78.523115617,24.6,,2024
31177,NE,Washington County,34.5,80.376512221,21.3,,2024
31179,NE,Wayne County,38.5,83.706638358,24.0,,2024
31181,NE,Webster County,42.5,75.053114394,28.199999999999996,,2024
31183,NE,Wheeler County,37.8,78.0431672105,25.3,,2024
31185,NE,York County,42.0,79.034525282,21.7,,2024
32001,NV,Churchill County,32.2,73.538223053,23.0,,2024
32003,NV,Clark County,31.3,77.194649883,24.9,,2024
32005,NV,Douglas County,28.799999999999997,79.981805177,18.7,,2024
32007,NV,Elko County,34.8,76.569337485,25.0,,2024
32009,NV,Esmeralda County,36.0,75.856951079,27.800000000000004,,2024
32011,NV,Eureka County,35.6,75.205020473,26.5,,2024
32013,NV,Humboldt County,35.4,75.337078116,25.900000000000002,,2024
32015,NV,Lander County,35.099999999999994,75.20133016,26.5,,2024
32017,NV,Lincoln County,35.099999999999994,79.038162938,22.900000000000002,,2024
32019,NV,Lyon County,36.9,74.919958755,24.8,,2024
32021,NV,Mineral County,37.3,67.833219126,29.4,,2024
32023,NV,Nye County,38.5,73.578366486,25.2,,2024
32027,NV,Pershing County,35.099999999999994,76.376824042,24.5,,2024
32029,NV,Storey County,30.099999999999998,83.178273778,21.2,,2024
32031,NV,Washoe County,28.199999999999996,77.268173991,22.5,,2024
32033,NV,White Pine County,34.300000000000004,78.541484591,24.099999999999998,,2024
32510,NV,Carson City,32.5,73.570338323,23.0,,2024
33001,NH,Belknap County,30.4,76.836593557,18.6,,2024
33003,NH,Carroll County,28.999999999999996,80.142573328,18.2,,2024
33005,NH,Cheshire County,31.7,79.253318552,21.2,,2024
33007,NH,Coos County,35.9,75.558058997,24.4,,2024
33009,NH,Grafton County,28.9,80.294535995,19.2,,2024
33011,NH,Hillsborough County,33.4,78.946548429,20.200000000000003,,2024
33013,NH,Merrimack County,31.1,79.372507332,19.8,,2024
33015,NH,Rockingham County,28.499999999999996,80.545021048,18.2,,2024
33017,NH,Strafford County,32.5,77.658849562,18.9,,2024
33019,NH,Sullivan County,32.6,78.400532592,23.799999999999997,,2024
34001,NJ,Atlantic County,35.199999999999996,75.94516097,28.000000000000004,,2024
34003,NJ,Bergen County,25.2,81.855766378,22.6,,2024
34005,NJ,Burlington County,32.2,78.922400621,21.0,,2024
34007,NJ,Camden County,30.8,76.244417867,26.5,,2024
34009,NJ,Cape May County,32.300000000000004,76.755283885,22.2,,2024
34011,NJ,Cumberland County,38.800000000000004,73.991074719,34.9,,2024
34013,NJ,Essex County,32.0,77.801986984,27.500000000000004,,2024
34015,NJ,Gloucester County,31.1,77.035171768,21.099999999999998,,2024
34017,NJ,Hudson County,25.0,80.045513463,26.5,,2024
34019,NJ,Hunterdon County,28.199999999999996,82.866177299,17.8,,2024
34021,NJ,Mercer County,23.599999999999998,78.720736947,23.0,,2024
34023,NJ,Middlesex County,28.299999999999997,80.3047724,22.3,,2024
34025,NJ,Monmouth County,27.0,79.767480928,19.3,,2024
34027,NJ,Morris County,24.6,81.726446486,18.0,,2024
34029,NJ,Ocean County,32.0,78.090927412,24.2,,2024
34031,NJ,Passaic County,31.1,78.572926081,31.3,,2024
34033,NJ,Salem County,35.8,73.482337331,28.1,,2024
34035,NJ,Somerset County,24.9,81.835576705,20.5,,2024
34037,NJ,Sussex County,31.8,78.37852475,20.5,,2024
34039,NJ,Union County,28.199999999999996,79.443631188,24.9,,2024
34041,NJ,Warren County,31.6,78.937913685,22.7,,2024
35001,NM,Bernalillo County,31.5,75.992843351,21.099999999999998,,2024
35003,NM,Catron County,37.4,79.622157696,25.7,,2024
35005,NM,Chaves County,40.9,72.93632088,28.9,,2024
35006,NM,Cibola County,38.1,71.54690335,29.2,,2024
35007,NM,Colfax County,37.9,75.325881489,25.2,,2024
35009,NM,Curry County,34.599999999999994,74.181746019,25.900000000000002,,2024
35011,NM,DeBaca County,37.3,71.481427473,26.5,,2024
35013,NM,Dona Ana County,37.1,76.922466913,23.3,,2024
35015,NM,Eddy County,38.3,73.004954877,24.2,,2024
35017,NM,Grant County,34.300000000000004,75.29336288,24.9,,2024
35019,NM,Guadalupe County,38.9,73.284276595,28.799999999999997,,2024
35021,NM,Harding County,36.3,74.66384418999999,25.3,,2024
35023,NM,Hidalgo County,37.6,75.788878739,27.500000000000004,,2024
35025,NM,Lea County,41.4,73.125044793,28.9,,2024
35027,NM,Lincoln County,32.2,76.890923234,22.6,,2024
35028,NM,Los Alamos County,26.5,83.785840936,12.3,,2024
35029,NM,Luna County,41.4,72.614205736,32.2,,2024
35031,NM,McKinley County,43.9,65.176167237,30.8,,2024
35033,NM,Mora County,36.5,77.432177869,26.700000000000003,,2024
35035,NM,Otero County,34.5,75.554847953,24.8,,2024
35037,NM,Quay County,39.900000000000006,71.607678298,27.6,,2024
35039,NM,Rio Arriba County,38.0,70.878849423,26.400000000000002,,2024
35041,NM,Roosevelt County,36.6,74.731921091,25.5,,2024
35043,NM,Sandoval County,34.8,77.319612243,20.7,,2024
35045,NM,San Juan County,36.7,71.308081177,25.7,,2024
35047,NM,San Miguel County,34.9,75.01337001,28.000000000000004,,2024
35049,NM,Santa Fe County,26.400000000000002,79.72243295,17.2,,2024
35051,NM,Sierra County,34.0,70.938406678,25.2,,2024
35053,NM,Socorro County,37.4,72.837483145,28.1,,2024
35055,NM,Taos County,30.7,77.862893967,22.0,,2024
35057,NM,Torrance County,37.3,73.591702898,26.3,,2024
35059,NM,Union County,37.2,74.595767289,26.0,,2024
35061,NM,Valencia County,37.9,74.763384422,24.7,,2024
36001,NY,Albany County,32.0,78.746657529,21.3,,2024
